"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2014年11月10日","4,651.62","4,635.10","4,653.38","4,626.49","471.19M","0.41%"
"2014年11月7日","4,632.53","4,636.89","4,638.80","4,606.81","475.31M","-0.13%"
"2014年11月6日","4,638.47","4,616.78","4,639.17","4,604.76","482.30M","0.38%"
"2014年11月5日","4,620.72","4,649.47","4,650.39","4,607.73","497.48M","-0.06%"
"2014年11月4日","4,623.64","4,623.77","4,635.95","4,594.91","480.85M","-0.33%"
"2014年11月3日","4,638.91","4,633.71","4,654.19","4,627.42","522.97M","0.18%"
"2014年10月31日","4,630.74","4,639.45","4,641.51","4,616.58","659.76M","1.41%"
"2014年10月30日","4,566.14","4,532.10","4,575.50","4,521.79","516.18M","0.37%"
"2014年10月29日","4,549.23","4,551.37","4,564.44","4,517.02","543.05M","-0.33%"
"2014年10月28日","4,564.29","4,505.73","4,564.29","4,505.11","507.39M","1.75%"
"2014年10月27日","4,485.93","4,469.02","4,489.60","4,450.29","413.39M","0.05%"
"2014年10月24日","4,483.72","4,459.46","4,486.26","4,445.85","446.47M","0.69%"
"2014年10月23日","4,452.79","4,427.44","4,475.55","4,421.56","508.53M","1.60%"
"2014年10月22日","4,382.85","4,429.16","4,435.86","4,381.28","501.41M","-0.83%"
"2014年10月21日","4,419.48","4,359.17","4,419.48","4,356.10","492.35M","2.40%"
"2014年10月20日","4,316.07","4,254.16","4,316.87","4,248.22","456.92M","1.35%"
"2014年10月17日","4,258.44","4,275.09","4,296.11","4,241.67","667.36M","0.97%"
"2014年10月16日","4,217.39","4,133.25","4,246.01","4,131.65","692.06M","0.05%"
"2014年10月15日","4,215.32","4,154.10","4,231.54","4,116.60","794.03M","-0.28%"
"2014年10月14日","4,227.17","4,246.23","4,281.34","4,212.82","652.38M","0.32%"
"2014年10月13日","4,213.66","4,274.90","4,303.82","4,212.86","631.03M","-1.46%"
"2014年10月10日","4,276.24","4,354.63","4,380.51","4,276.24","714.33M","-2.33%"
"2014年10月9日","4,378.34","4,458.29","4,464.13","4,377.28","552.97M","-2.02%"
"2014年10月8日","4,468.59","4,385.70","4,473.73","4,355.34","595.04M","1.90%"
"2014年10月7日","4,385.20","4,433.91","4,441.76","4,385.15","510.60M","-1.56%"
"2014年10月6日","4,454.80","4,492.40","4,496.26","4,444.10","463.15M","-0.47%"
"2014年10月3日","4,475.62","4,456.81","4,488.07","4,445.72","459.89M","1.03%"
"2014年10月2日","4,430.19","4,421.25","4,441.95","4,367.74","512.30M","0.18%"
"2014年10月1日","4,422.09","4,486.65","4,486.79","4,409.30","575.57M","-1.59%"
"2014年9月30日","4,493.39","4,512.64","4,522.06","4,483.91","573.84M","-0.28%"
"2014年9月29日","4,505.85","4,465.84","4,515.24","4,464.44","432.41M","-0.14%"
"2014年9月26日","4,512.19","4,476.48","4,515.74","4,475.48","409.65M","1.02%"
"2014年9月25日","4,466.75","4,540.82","4,546.93","4,466.64","490.17M","-1.94%"
"2014年9月24日","4,555.22","4,514.92","4,557.27","4,500.13","430.45M","1.03%"
"2014年9月23日","4,508.69","4,511.32","4,536.03","4,508.42","461.87M","-0.42%"
"2014年9月22日","4,527.69","4,568.45","4,568.87","4,513.12","471.72M","-1.14%"
"2014年9月19日","4,579.79","4,606.13","4,610.57","4,563.44","1.20B","-0.30%"
"2014年9月18日","4,593.43","4,575.74","4,593.98","4,572.62","430.26M","0.68%"
"2014年9月17日","4,562.19","4,553.96","4,582.40","4,539.36","441.01M","0.21%"
"2014年9月16日","4,552.76","4,502.11","4,558.24","4,499.87","467.05M","0.75%"
"2014年9月15日","4,518.90","4,567.45","4,567.47","4,506.73","463.55M","-1.07%"
"2014年9月12日","4,567.60","4,588.77","4,590.08","4,555.68","440.81M","-0.53%"
"2014年9月11日","4,591.81","4,567.64","4,591.81","4,559.75","407.26M","0.12%"
"2014年9月10日","4,586.52","4,554.15","4,587.10","4,544.84","426.46M","0.75%"
"2014年9月9日","4,552.28","4,588.83","4,599.03","4,544.44","455.94M","-0.87%"
"2014年9月8日","4,592.28","4,579.06","4,600.40","4,570.23","412.63M","0.20%"
"2014年9月5日","4,582.90","4,560.63","4,583.00","4,542.74","403.42M","0.45%"
"2014年9月4日","4,562.29","4,581.52","4,603.15","4,553.31","411.00M","-0.22%"
"2014年9月3日","4,572.56","4,610.14","4,610.14","4,565.38","456.17M","-0.56%"
"2014年9月2日","4,598.19","4,592.42","4,598.64","4,576.81","445.94M","0.39%"
"2014年8月29日","4,580.27","4,571.76","4,580.27","4,553.78","354.03M","0.50%"
"2014年8月28日","4,557.69","4,552.55","4,565.96","4,546.62","321.03M","-0.26%"
"2014年8月27日","4,569.62","4,574.35","4,575.81","4,561.84","335.94M","-0.02%"
"2014年8月26日","4,570.64","4,563.81","4,575.59","4,556.78","342.63M","0.29%"
"2014年8月25日","4,557.35","4,563.72","4,571.14","4,547.78","334.63M","0.41%"
"2014年8月22日","4,538.55","4,534.87","4,547.24","4,521.77","329.97M","0.14%"
"2014年8月21日","4,532.10","4,526.72","4,534.00","4,513.81","349.36M","0.12%"
"2014年8月20日","4,526.48","4,517.75","4,533.01","4,515.73","356.53M","-0.02%"
"2014年8月19日","4,527.51","4,514.26","4,528.91","4,513.92","373.14M","0.43%"
"2014年8月18日","4,508.31","4,490.53","4,509.15","4,486.44","395.42M","0.97%"
"2014年8月15日","4,464.93","4,479.64","4,482.47","4,427.13","507.50M","0.27%"
"2014年8月14日","4,453.00","4,438.13","4,453.00","4,433.94","334.04M","0.43%"
"2014年8月13日","4,434.12","4,407.86","4,434.31","4,403.64","372.80M","1.02%"
"2014年8月12日","4,389.25","4,394.69","4,407.08","4,371.84","366.69M","-0.27%"
"2014年8月11日","4,401.33","4,387.38","4,415.78","4,384.15","366.75M","0.70%"
"2014年8月8日","4,370.90","4,340.88","4,373.11","4,327.87","435.75M","0.83%"
"2014年8月7日","4,334.97","4,373.24","4,379.70","4,321.89","456.47M","-0.46%"
"2014年8月6日","4,355.05","4,326.28","4,378.99","4,325.04","444.29M","0.05%"
"2014年8月5日","4,352.84","4,364.59","4,383.02","4,333.58","467.51M","-0.71%"
"2014年8月4日","4,383.89","4,365.62","4,395.38","4,343.03","435.81M","0.72%"
"2014年8月1日","4,352.64","4,363.39","4,385.05","4,324.02","504.65M","-0.39%"
"2014年7月31日","4,369.77","4,421.29","4,430.80","4,367.15","574.24M","-2.09%"
"2014年7月30日","4,462.90","4,468.44","4,476.06","4,444.51","457.16M","0.45%"
"2014年7月29日","4,442.70","4,456.07","4,470.97","4,441.03","486.03M","-0.05%"
"2014年7月28日","4,444.91","4,451.12","4,455.39","4,413.91","430.75M","-0.10%"
"2014年7月25日","4,449.56","4,448.06","4,457.95","4,430.43","420.14M","-0.50%"
"2014年7月24日","4,472.11","4,481.61","4,485.50","4,465.94","456.08M","-0.04%"
"2014年7月23日","4,473.70","4,468.16","4,480.73","4,457.94","448.41M","0.40%"
"2014年7月22日","4,456.02","4,444.94","4,464.13","4,443.35","403.35M","0.71%"
"2014年7月21日","4,424.70","4,421.20","4,432.41","4,404.51","379.18M","-0.17%"
"2014年7月18日","4,432.15","4,379.94","4,434.44","4,378.22","494.56M","1.57%"
"2014年7月17日","4,363.45","4,411.52","4,425.38","4,352.23","505.57M","-1.41%"
"2014年7月16日","4,425.97","4,446.17","4,448.87","4,419.71","492.61M","0.22%"
"2014年7月15日","4,416.39","4,444.91","4,451.93","4,389.70","444.64M","-0.54%"
"2014年7月14日","4,440.42","4,441.39","4,451.60","4,432.95","377.89M","0.56%"
"2014年7月11日","4,415.49","4,401.05","4,417.16","4,389.29","365.72M","0.44%"
"2014年7月10日","4,396.20","4,352.03","4,415.85","4,351.04","409.74M","-0.52%"
"2014年7月9日","4,419.03","4,403.03","4,421.93","4,388.01","414.26M","0.63%"
"2014年7月8日","4,391.46","4,442.87","4,443.56","4,372.04","540.90M","-1.35%"
"2014年7月7日","4,451.53","4,477.74","4,478.02","4,447.60","424.55M","-0.77%"
"2014年7月3日","4,485.93","4,472.89","4,485.93","4,463.85","296.07M","0.63%"
"2014年7月2日","4,457.73","4,457.86","4,466.92","4,450.87","386.49M","-0.02%"
"2014年7月1日","4,458.65","4,424.71","4,471.60","4,424.43","490.57M","1.14%"
"2014年6月30日","4,408.18","4,398.37","4,417.46","4,396.59","493.49M","0.23%"
"2014年6月27日","4,397.93","4,371.80","4,398.85","4,371.60","1.13B","0.43%"
"2014年6月26日","4,379.05","4,379.44","4,379.80","4,347.45","360.13M","-0.02%"
"2014年6月25日","4,379.76","4,341.82","4,383.55","4,339.41","422.56M","0.68%"
"2014年6月24日","4,350.35","4,367.90","4,399.87","4,342.90","482.18M","-0.42%"
"2014年6月23日","4,368.68","4,368.95","4,371.81","4,358.68","424.37M","0.01%"
"2014年6月20日","4,368.04","4,365.37","4,368.80","4,354.03","1.06B","0.20%"
"2014年6月19日","4,359.33","4,370.14","4,372.18","4,339.61","440.75M","-0.08%"
"2014年6月18日","4,362.84","4,341.18","4,365.10","4,320.54","434.83M","0.59%"
"2014年6月17日","4,337.23","4,316.01","4,346.12","4,311.15","444.94M","0.37%"
"2014年6月16日","4,321.10","4,303.93","4,326.89","4,296.26","407.96M","0.24%"
"2014年6月13日","4,310.65","4,315.31","4,317.67","4,288.41","430.05M","0.30%"
"2014年6月12日","4,297.63","4,323.11","4,328.35","4,284.53","454.96M","-0.79%"
"2014年6月11日","4,331.93","4,322.92","4,338.21","4,315.49","408.36M","-0.14%"
"2014年6月10日","4,338.00","4,329.20","4,338.87","4,319.93","419.94M","0.04%"
"2014年6月9日","4,336.24","4,324.35","4,346.74","4,320.28","435.14M","0.34%"
"2014年6月6日","4,321.40","4,312.76","4,322.51","4,305.74","409.13M","0.59%"
"2014年6月5日","4,296.23","4,259.12","4,299.50","4,241.68","456.39M","1.05%"
"2014年6月4日","4,251.64","4,222.21","4,256.19","4,216.23","392.28M","0.41%"
"2014年6月3日","4,234.08","4,222.04","4,240.35","4,215.80","432.93M","-0.07%"
"2014年6月2日","4,237.20","4,247.96","4,247.96","4,207.61","408.84M","-0.13%"
"2014年5月30日","4,242.62","4,251.49","4,252.08","4,221.95","511.40M","-0.13%"
"2014年5月29日","4,247.95","4,238.04","4,247.95","4,228.96","365.31M","0.54%"
"2014年5月28日","4,225.07","4,234.96","4,238.17","4,216.89","406.89M","-0.28%"
"2014年5月27日","4,237.07","4,206.44","4,237.07","4,204.72","429.96M","1.22%"
"2014年5月23日","4,185.81","4,159.78","4,186.58","4,148.30","387.93M","0.76%"
"2014年5月22日","4,154.34","4,136.09","4,164.85","4,131.47","434.35M","0.55%"
"2014年5月21日","4,131.54","4,105.96","4,133.61","4,103.61","417.63M","0.85%"
"2014年5月20日","4,096.89","4,121.11","4,124.86","4,080.61","459.62M","-0.70%"
"2014年5月19日","4,125.81","4,080.33","4,128.47","4,075.70","401.44M","0.86%"
"2014年5月16日","4,090.59","4,070.35","4,091.16","4,044.27","469.90M","0.52%"
"2014年5月15日","4,069.29","4,096.53","4,098.25","4,035.96","539.00M","-0.76%"
"2014年5月14日","4,100.63","4,122.08","4,132.33","4,093.83","443.26M","-0.71%"
"2014年5月13日","4,130.16","4,144.90","4,155.13","4,128.01","446.52M","-0.33%"
"2014年5月12日","4,143.86","4,092.84","4,146.54","4,092.09","485.71M","1.77%"
"2014年5月9日","4,071.87","4,043.44","4,071.87","4,025.24","502.34M","0.50%"
"2014年5月8日","4,051.50","4,053.28","4,109.20","4,039.91","588.77M","-0.40%"
"2014年5月7日","4,067.67","4,085.49","4,091.03","4,021.05","636.41M","-0.32%"
"2014年5月6日","4,080.76","4,128.22","4,132.46","4,080.76","479.26M","-1.38%"
"2014年5月5日","4,138.06","4,099.25","4,138.34","4,086.35","404.88M","0.34%"
"2014年5月2日","4,123.90","4,138.63","4,145.06","4,115.89","480.28M","-0.09%"
"2014年5月1日","4,127.45","4,121.25","4,149.56","4,105.61","536.77M","0.31%"
"2014年4月30日","4,114.56","4,085.19","4,116.14","4,070.62","547.57M","0.27%"
"2014年4月29日","4,103.54","4,089.51","4,111.45","4,070.24","457.60M","0.72%"
"2014年4月28日","4,074.40","4,091.81","4,111.59","4,014.17","572.11M","-0.03%"
"2014年4月25日","4,075.56","4,125.16","4,126.98","4,068.10","526.90M","-1.75%"
"2014年4月24日","4,148.34","4,174.61","4,177.16","4,107.52","521.52M","0.52%"
"2014年4月23日","4,126.97","4,160.90","4,161.44","4,125.41","447.60M","-0.83%"
"2014年4月22日","4,161.46","4,132.06","4,170.72","4,131.61","463.21M","0.97%"
"2014年4月21日","4,121.55","4,105.36","4,121.55","4,081.91","395.74M","0.64%"
"2014年4月17日","4,095.52","4,080.30","4,110.46","4,064.70","506.53M","0.23%"
"2014年4月16日","4,086.22","4,066.82","4,086.28","4,038.81","481.18M","1.29%"
"2014年4月15日","4,034.16","4,032.63","4,054.80","3,946.03","591.54M","0.29%"
"2014年4月14日","4,022.69","4,038.06","4,050.79","3,986.50","488.25M","0.57%"
"2014年4月11日","3,999.73","4,015.07","4,067.22","3,991.64","593.44M","-1.34%"
"2014年4月10日","4,054.11","4,181.21","4,182.61","4,042.76","612.45M","-3.10%"
"2014年4月9日","4,183.90","4,129.63","4,185.19","4,121.17","473.34M","1.72%"
"2014年4月8日","4,112.99","4,085.18","4,120.24","4,066.11","542.20M","0.81%"
"2014年4月7日","4,079.75","4,110.92","4,133.68","4,052.14","649.90M","-1.16%"
"2014年4月4日","4,127.73","4,263.94","4,267.06","4,118.71","653.31M","-2.60%"
"2014年4月3日","4,237.74","4,282.18","4,284.69","4,216.57","499.91M","-0.91%"
"2014年4月2日","4,276.46","4,281.61","4,286.09","4,258.86","495.12M","0.20%"
"2014年4月1日","4,268.04","4,219.87","4,268.20","4,218.77","533.02M","1.64%"
"2014年3月31日","4,198.99","4,185.62","4,212.97","4,180.54","554.21M","1.04%"
"2014年3月28日","4,155.76","4,163.18","4,203.49","4,144.69","483.50M","0.11%"
"2014年3月27日","4,151.23","4,169.35","4,186.12","4,131.81","549.86M","-0.54%"
"2014年3月26日","4,173.58","4,254.98","4,263.07","4,173.58","577.28M","-1.43%"
"2014年3月25日","4,234.27","4,252.65","4,274.32","4,203.64","510.49M","0.19%"
"2014年3月24日","4,226.39","4,289.49","4,289.49","4,190.61","604.09M","-1.18%"
"2014年3月21日","4,276.79","4,339.90","4,344.39","4,268.34","1.20B","-0.98%"
"2014年3月20日","4,319.29","4,297.99","4,329.61","4,287.41","431.12M","0.27%"
"2014年3月19日","4,307.60","4,331.46","4,334.30","4,283.53","478.15M","-0.59%"
"2014年3月18日","4,333.31","4,286.22","4,334.66","4,284.11","456.46M","1.25%"
"2014年3月17日","4,279.95","4,274.22","4,301.28","4,273.01","446.41M","0.81%"
"2014年3月14日","4,245.40","4,250.45","4,272.34","4,241.94","507.68M","-0.35%"
"2014年3月13日","4,260.42","4,338.26","4,339.90","4,242.94","569.83M","-1.46%"
"2014年3月12日","4,323.33","4,288.60","4,323.33","4,270.22","498.61M","0.37%"
"2014年3月11日","4,307.19","4,342.93","4,354.43","4,295.47","573.28M","-0.63%"
"2014年3月10日","4,334.45","4,332.62","4,339.93","4,307.84","501.33M","-0.04%"
"2014年3月7日","4,336.22","4,370.98","4,371.39","4,319.15","514.04M","-0.37%"
"2014年3月6日","4,352.12","4,368.81","4,371.71","4,341.00","499.17M","-0.13%"
"2014年3月5日","4,357.97","4,352.76","4,362.50","4,344.15","514.26M","0.14%"
"2014年3月4日","4,351.97","4,327.85","4,357.21","4,327.53","643.05M","1.75%"
"2014年3月3日","4,277.30","4,261.42","4,284.15","4,239.65","507.66M","-0.72%"
"2014年2月28日","4,308.12","4,323.52","4,342.59","4,275.61","643.34M","-0.25%"
"2014年2月27日","4,318.93","4,291.47","4,322.46","4,284.78","487.35M","0.63%"
"2014年2月26日","4,292.06","4,300.45","4,316.82","4,278.53","493.19M","0.10%"
"2014年2月25日","4,287.59","4,298.48","4,307.51","4,275.80","496.24M","-0.13%"
"2014年2月24日","4,292.97","4,273.32","4,311.12","4,272.11","535.27M","0.69%"
"2014年2月21日","4,263.41","4,282.17","4,284.85","4,261.63","588.21M","-0.10%"
"2014年2月20日","4,267.55","4,241.46","4,272.34","4,226.75","494.50M","0.70%"
"2014年2月19日","4,237.95","4,260.74","4,274.28","4,232.38","493.76M","-0.82%"
"2014年2月18日","4,272.78","4,253.71","4,277.33","4,243.56","498.37M","0.68%"
"2014年2月14日","4,244.02","4,237.00","4,250.91","4,225.75","454.93M","0.08%"
"2014年2月13日","4,240.67","4,171.58","4,240.67","4,170.47","538.01M","0.94%"
"2014年2月12日","4,201.29","4,196.85","4,212.61","4,190.39","494.54M","0.24%"
"2014年2月11日","4,191.05","4,154.65","4,198.51","4,153.10","478.48M","1.03%"
"2014年2月10日","4,148.17","4,125.12","4,148.30","4,122.61","467.91M","0.54%"
"2014年2月7日","4,125.86","4,081.82","4,126.51","4,069.93","532.90M","1.69%"
"2014年2月6日","4,057.12","4,022.66","4,064.06","4,022.17","480.95M","1.14%"
"2014年2月5日","4,011.55","4,015.50","4,026.28","3,968.19","535.25M","-0.50%"
"2014年2月4日","4,031.52","4,019.44","4,044.20","4,004.58","561.05M","0.86%"
"2014年2月3日","3,996.96","4,105.06","4,113.55","3,989.95","662.97M","-2.61%"
"2014年1月31日","4,103.88","4,068.63","4,124.92","4,067.61","617.34M","-0.47%"
"2014年1月30日","4,123.12","4,098.81","4,135.84","4,094.17","507.59M","1.77%"
"2014年1月29日","4,051.43","4,060.61","4,091.27","4,044.76","555.45M","-1.14%"
"2014年1月28日","4,097.96","4,067.86","4,099.81","4,067.69","496.49M","0.35%"
"2014年1月27日","4,083.61","4,132.22","4,136.46","4,052.63","579.54M","-1.08%"
"2014年1月24日","4,128.17","4,194.97","4,197.93","4,128.17","606.96M","-2.15%"
"2014年1月23日","4,218.88","4,224.36","4,224.44","4,192.28","549.54M","-0.57%"
"2014年1月22日","4,243.00","4,234.58","4,246.55","4,225.52","483.04M","0.41%"
"2014年1月21日","4,225.76","4,222.98","4,227.93","4,193.17","502.83M","0.67%"
"2014年1月17日","4,197.58","4,207.82","4,217.24","4,187.31","619.38M","-0.50%"
"2014年1月16日","4,218.69","4,209.59","4,219.28","4,204.15","459.92M","0.09%"
"2014年1月15日","4,214.88","4,196.53","4,218.79","4,195.98","491.43M","0.76%"
"2014年1月14日","4,183.02","4,129.60","4,183.84","4,125.81","470.40M","1.69%"
"2014年1月13日","4,113.30","4,167.41","4,179.47","4,097.99","549.44M","-1.47%"
"2014年1月10日","4,174.66","4,168.94","4,174.68","4,142.21","483.38M","0.44%"
"2014年1月9日","4,156.19","4,179.04","4,182.74","4,142.70","520.40M","-0.23%"
"2014年1月8日","4,165.61","4,154.28","4,171.75","4,145.00","545.34M","0.30%"
"2014年1月7日","4,153.18","4,128.57","4,158.18","4,126.48","513.53M","0.96%"
"2014年1月6日","4,113.68","4,137.03","4,139.78","4,103.75","526.25M","-0.44%"
"2014年1月3日","4,131.91","4,148.56","4,152.96","4,124.96","381.91M","-0.27%"
"2014年1月2日","4,143.07","4,160.03","4,160.96","4,131.79","428.23M","-0.80%"
"2013年12月31日","4,176.59","4,161.51","4,177.73","4,160.77","353.35M","0.54%"
"2013年12月30日","4,154.20","4,153.58","4,158.73","4,142.18","305.83M","-0.06%"
"2013年12月27日","4,156.59","4,173.36","4,175.36","4,153.64","283.55M","-0.25%"
"2013年12月26日","4,167.18","4,164.21","4,169.97","4,158.59","279.53M","0.28%"
"2013年12月24日","4,155.42","4,150.64","4,155.62","4,147.15","190.37M","0.16%"
"2013年12月23日","4,148.90","4,136.15","4,149.31","4,127.72","424.75M","1.08%"
"2013年12月20日","4,104.74","4,064.89","4,111.93","4,064.73","1.25B","1.15%"
"2013年12月19日","4,058.14","4,059.34","4,063.70","4,045.41","420.20M","-0.29%"
"2013年12月18日","4,070.06","4,024.67","4,070.38","3,979.59","535.09M","1.15%"
"2013年12月17日","4,023.68","4,028.88","4,034.69","4,011.58","438.15M","-0.14%"
"2013年12月16日","4,029.52","4,019.37","4,043.00","4,019.14","462.16M","0.71%"
"2013年12月13日","4,000.97","4,015.53","4,017.45","3,992.29","387.86M","0.06%"
"2013年12月12日","3,998.40","4,004.75","4,013.54","3,993.57","451.76M","-0.14%"
"2013年12月11日","4,003.81","4,061.67","4,065.08","3,998.92","465.82M","-1.40%"
"2013年12月10日","4,060.49","4,061.17","4,074.01","4,056.49","431.43M","-0.20%"
"2013年12月9日","4,068.75","4,073.75","4,081.78","4,063.49","406.93M","0.15%"
"2013年12月6日","4,062.52","4,069.86","4,069.86","4,042.35","412.61M","0.73%"
"2013年12月5日","4,033.16","4,037.99","4,043.71","4,025.26","442.98M","-0.12%"
"2013年12月4日","4,038.00","4,020.33","4,051.74","4,004.76","456.82M","0.02%"
"2013年12月3日","4,037.20","4,038.99","4,050.08","4,022.12","457.78M","-0.20%"
"2013年12月2日","4,045.26","4,065.66","4,068.49","4,040.88","404.83M","-0.36%"
"2013年11月29日","4,059.89","4,057.16","4,069.70","4,055.45","239.42M","0.37%"
